Zipcode,City,County,Region,Latitude,Longitude
93448,Pismo Beach,San Luis Obispo,Central Coast,35.1426,-120.6403
93449,Pismo Beach,San Luis Obispo,Central Coast,35.156442,-120.659886
93450,San Ardo,Monterey,Central Coast,36.084272,-120.829852
93451,San Miguel,San Luis Obispo,Central Coast,35.880954,-120.472684
93452,San Simeon,San Luis Obispo,Central Coast,35.695289,-121.158428
93453,Santa Margarita,San Luis Obispo,Central Coast,35.230168,-120.106174
93454,Santa Maria,Santa Barbara,Los Angeles,34.928658,-120.22762
93455,Santa Maria,Santa Barbara,Los Angeles,34.806934,-120.391421
93456,Santa Maria,Santa Barbara,Los Angeles,34.9532,-120.4348
93457,Santa Maria,Santa Barbara,Los Angeles,34.8654,-120.4351
93458,Santa Maria,Santa Barbara,Los Angeles,34.955614,-120.499379
93460,Santa Ynez,Santa Barbara,Los Angeles,34.702528,-119.982506
93461,Shandon,San Luis Obispo,Central Coast,35.624232,-120.290399
93463,Solvang,Santa Barbara,Los Angeles,34.603404,-120.12301
93464,Solvang,Santa Barbara,Los Angeles,34.5959,-120.1364
93465,Templeton,San Luis Obispo,Central Coast,35.529975,-120.718095
93475,Oceano,San Luis Obispo,Central Coast,35.0991,-120.6124
93483,Grover Beach,San Luis Obispo,Central Coast,35.1218,-120.6204
93501,Mojave,Kern,Central Valley,35.083009,-118.170632
93502,Mojave,Kern,Central Valley,35.0528,-118.1731
93504,California City,Kern,Central Valley,35.1256,-117.9853
93505,California City,Kern,Central Valley,35.191223,-117.834936
93510,Acton,Los Angeles,Los Angeles,34.467941,-118.182404
93512,Benton,Mono,Central Sierra,37.812602,-118.671946
93513,Big Pine,Inyo,Central Sierra,37.270172,-117.945086
93514,Bishop,Inyo,Central Sierra,37.50606,-118.377415
93515,Bishop,Inyo,Central Sierra,37.3637,-118.3944
93516,Boron,Kern,Central Valley,35.01879,-117.667921
93517,Bridgeport,Mono,Central Sierra,38.289161,-119.07006
93518,Caliente,Kern,Central Valley,35.380902,-118.427534
93519,Cantil,Kern,Central Valley,35.387502,-117.861831
93522,Darwin,Inyo,Central Sierra,36.300652,-117.596734
93523,Edwards,Kern,Central Valley,34.983063,-117.885774
93524,Edwards,Kern,Central Valley,34.908988,-117.623495
93526,Independence,Inyo,Central Sierra,36.875807,-117.91238
93527,Inyokern,Kern,Central Valley,35.721447,-117.94727
93528,Johannesburg,Kern,Central Valley,35.359685,-117.676492
93529,June Lake,Mono,Central Sierra,37.807602,-118.979044
93530,Keeler,Inyo,Central Sierra,36.544036,-117.94714
93531,Keene,Kern,Central Valley,35.246458,-118.60072
93532,Lake Hughes,Los Angeles,Los Angeles,34.693192,-118.532227
93534,Lancaster,Los Angeles,Los Angeles,34.73325,-118.149194
93535,Lancaster,Los Angeles,Los Angeles,34.719866,-117.903558
93536,Lancaster,Los Angeles,Los Angeles,34.725516,-118.484769
93539,Lancaster,Los Angeles,Los Angeles,34.6982,-118.1359
93541,Lee Vining,Mono,Central Sierra,38.024885,-118.93879
93542,Little Lake,Inyo,Central Sierra,35.9356,-117.9074
93543,Littlerock,Los Angeles,Los Angeles,34.49777,-117.932399
93544,Llano,Los Angeles,Los Angeles,34.473049,-117.759089
93545,Lone Pine,Inyo,Central Sierra,36.265216,-117.979614
93546,Mammoth Lakes,Mono,Central Sierra,37.651343,-118.888918
93549,Olancha,Inyo,Central Sierra,36.312549,-117.865729
93550,Palmdale,Los Angeles,Los Angeles,34.483586,-118.060418
93551,Palmdale,Los Angeles,Los Angeles,34.579825,-118.243456
93552,Palmdale,Los Angeles,Los Angeles,34.561682,-118.021226
93553,Pearblossom,Los Angeles,Los Angeles,34.456671,-117.88763
93554,Randsburg,Kern,Central Valley,35.409073,-117.723998
93555,Ridgecrest,Kern,Central Valley,35.6843,-117.415407
93556,Ridgecrest,Kern,Central Valley,35.6513,-117.6626
93558,Red Mountain,San Bernardino,Central Valley,35.6038,-117.6353
93560,Rosamond,Kern,Central Valley,34.94433,-118.495187
93561,Tehachapi,Kern,Central Valley,35.148304,-118.479216
93562,Trona,San Bernardino,Inland Empire,35.664973,-117.379417
93563,Valyermo,Los Angeles,Los Angeles,34.301003,-117.91326
93581,Tehachapi,Kern,Central Valley,35.1322,-118.4484
93584,Lancaster,Los Angeles,Los Angeles,34.6981,-118.1355
93586,Lancaster,Los Angeles,Los Angeles,34.6981,-118.1355
93590,Palmdale,Los Angeles,Los Angeles,34.5797,-118.1159
93591,Palmdale,Los Angeles,Los Angeles,34.609119,-117.818425
93592,Trona,San Bernardino,Inland Empire,35.7629,-117.3718
93596,Boron,Kern,Central Valley,34.9994,-117.6489
93599,Palmdale,Los Angeles,Los Angeles,34.5797,-118.1159
93601,Ahwahnee,Madera,Central Valley,37.372315,-119.735979
93602,Auberry,Fresno,Central Valley,37.079567,-119.417712
93603,Badger,Tulare,Central Valley,36.60697,-118.900937
93604,Bass Lake,Madera,Central Valley,37.32145,-119.551829
93605,Big Creek,Fresno,Central Valley,37.179629,-119.288743
93606,Biola,Fresno,Central Valley,36.799606,-120.019539
93607,Burrel,Fresno,Central Valley,36.4884,-119.9843
93608,Cantua Creek,Fresno,Central Valley,36.528589,-120.322923
93609,Caruthers,Fresno,Central Valley,36.528618,-119.863402
93610,Chowchilla,Madera,Central Valley,37.087602,-120.266722
93611,Clovis,Fresno,Central Valley,36.826126,-119.678881
93612,Clovis,Fresno,Central Valley,36.8104,-119.713282
93613,Clovis,Fresno,Central Valley,36.8253,-119.7019
93614,Coarsegold,Madera,Central Valley,37.194582,-119.726352
93615,Cutler,Tulare,Central Valley,36.495384,-119.283276
93616,Del Rey,Fresno,Central Valley,36.652397,-119.588608
93618,Dinuba,Tulare,Central Valley,36.523751,-119.394903
93619,Clovis,Fresno,Central Valley,36.928825,-119.577571
93620,Dos Palos,Merced,Central Valley,37.05757,-120.623484
93621,Dunlap,Fresno,Central Valley,36.739245,-119.050891
93622,Firebaugh,Fresno,Central Valley,36.847479,-120.558028
93623,Fish Camp,Mariposa,Central Sierra,37.489984,-119.64965
93624,Five Points,Fresno,Central Valley,36.389576,-120.129948
93625,Fowler,Fresno,Central Valley,36.62102,-119.655535
93626,Friant,Fresno,Central Valley,37.06178,-119.648763
93627,Helm,Fresno,Central Valley,36.480292,-120.166679
93628,Hume,Fresno,Central Valley,36.815113,-118.898278
93630,Kerman,Fresno,Central Valley,36.694423,-120.179359
93631,Kingsburg,Fresno,Central Valley,36.487668,-119.502982
93633,Kings Canyon National Pk,Tulare,Central Valley,36.878496,-118.848818
93634,Lakeshore,Fresno,Central Valley,37.280476,-119.230196
93635,Los Banos,Merced,Central Valley,36.985942,-120.97594
93636,Madera,Madera,Central Valley,36.976845,-119.87014
93637,Madera,Madera,Central Valley,36.912042,-120.157606
93638,Madera,Madera,Central Valley,37.022736,-120.04309
93639,Madera,Madera,Central Valley,37.1512,-119.9691
93640,Mendota,Fresno,Central Valley,36.614222,-120.606722
93641,Miramonte,Fresno,Central Valley,36.699105,-119.048119
93642,Mono Hot Springs,Fresno,Central Valley,37.3269,-119.0169
93643,North Fork,Madera,Central Valley,37.278769,-119.473788
93644,Oakhurst,Madera,Central Valley,37.41541,-119.51079
93645,O Neals,Madera,Central Valley,37.13789,-119.672025
93646,Orange Cove,Fresno,Central Valley,36.635476,-119.265836
93647,Orosi,Tulare,Central Valley,36.579709,-119.210184
93648,Parlier,Fresno,Central Valley,36.6183,-119.521296
93649,Piedra,Fresno,Central Valley,36.8105,-119.3813
93650,Fresno,Fresno,Central Valley,36.842406,-119.803114
93651,Prather,Fresno,Central Valley,37.00458,-119.529258
93652,Raisin City,Fresno,Central Valley,36.593734,-119.903434
93653,Raymond,Madera,Central Valley,37.255922,-119.973955
93654,Reedley,Fresno,Central Valley,36.661853,-119.380455
93656,Riverdale,Fresno,Central Valley,36.465378,-119.921821
93657,Sanger,Fresno,Central Valley,36.822159,-119.403493
93660,San Joaquin,Fresno,Central Valley,36.607106,-120.177398
93661,Santa Rita Park,Merced,Central Valley,37.0523,-120.5971
93662,Selma,Fresno,Central Valley,36.554282,-119.642647
93664,Shaver Lake,Fresno,Central Valley,37.148508,-119.058174
93665,South Dos Palos,Merced,Central Valley,36.957132,-120.650573
93666,Sultana,Tulare,Central Valley,36.545257,-119.338395
93667,Tollhouse,Fresno,Central Valley,36.996255,-119.389369
93668,Tranquillity,Fresno,Central Valley,36.668542,-120.296743
93669,Wishon,Madera,Central Valley,37.277106,-119.555693
93670,Yettem,Tulare,Central Valley,36.4867,-119.2587
93673,Traver,Tulare,Central Valley,36.455351,-119.486633
93675,Squaw Valley,Fresno,Central Valley,36.742289,-119.192664
93701,Fresno,Fresno,Central Valley,36.750442,-119.792952
93702,Fresno,Fresno,Central Valley,36.741234,-119.752314
93703,Fresno,Fresno,Central Valley,36.768629,-119.761159
93704,Fresno,Fresno,Central Valley,36.801012,-119.802007
93705,Fresno,Fresno,Central Valley,36.786462,-119.828222
93706,Fresno,Fresno,Central Valley,36.641254,-119.904763
93707,Fresno,Fresno,Central Valley,36.7475,-119.7716
93708,Fresno,Fresno,Central Valley,36.7475,-119.7716
93709,Fresno,Fresno,Central Valley,36.7475,-119.7716
93710,Fresno,Fresno,Central Valley,36.82308,-119.758917
93711,Fresno,Fresno,Central Valley,36.842136,-119.828492
93712,Fresno,Fresno,Central Valley,36.7475,-119.7716
93714,Fresno,Fresno,Central Valley,36.7475,-119.7716
93715,Fresno,Fresno,Central Valley,36.7475,-119.7716
93716,Fresno,Fresno,Central Valley,36.7475,-119.7716
93717,Fresno,Fresno,Central Valley,36.7475,-119.7716
93718,Fresno,Fresno,Central Valley,36.7475,-119.7716
93720,Fresno,Fresno,Central Valley,36.861368,-119.761194
93721,Fresno,Fresno,Central Valley,36.729242,-119.788794
93722,Fresno,Fresno,Central Valley,36.804425,-119.888939
93723,Fresno,Fresno,Central Valley,36.78786,-119.952447
93724,Fresno,Fresno,Central Valley,36.7475,-119.7716
93725,Fresno,Fresno,Central Valley,36.605712,-119.718529
93726,Fresno,Fresno,Central Valley,36.793996,-119.759006
93727,Fresno,Fresno,Central Valley,36.754114,-119.673254
93728,Fresno,Fresno,Central Valley,36.757392,-119.817429
93729,Fresno,Fresno,Central Valley,36.7475,-119.7716
93730,Fresno,Fresno,Central Valley,36.905141,-119.760045
93737,Fresno,Fresno,Central Valley,36.750574,-119.657832
93740,Fresno,Fresno,Central Valley,36.8409,-119.7988
93741,Fresno,Fresno,Central Valley,36.767718,-119.795461
93744,Fresno,Fresno,Central Valley,36.7475,-119.7716
93745,Fresno,Fresno,Central Valley,36.7109,-119.7575
93747,Fresno,Fresno,Central Valley,36.7475,-119.7716
93750,Fresno,Fresno,Central Valley,36.7475,-119.7716
93755,Fresno,Fresno,Central Valley,36.7475,-119.7716
93760,Fresno,Fresno,Central Valley,36.7475,-119.7716
93761,Fresno,Fresno,Central Valley,36.7475,-119.7716
93764,Fresno,Fresno,Central Valley,36.7475,-119.7716
93765,Fresno,Fresno,Central Valley,36.7475,-119.7716
93771,Fresno,Fresno,Central Valley,36.7475,-119.7716
93772,Fresno,Fresno,Central Valley,36.7475,-119.7716
93773,Fresno,Fresno,Central Valley,36.7475,-119.7716
93774,Fresno,Fresno,Central Valley,36.7475,-119.7716
93775,Fresno,Fresno,Central Valley,36.7475,-119.7716
93776,Fresno,Fresno,Central Valley,36.7475,-119.7716
93777,Fresno,Fresno,Central Valley,36.7475,-119.7716
93778,Fresno,Fresno,Central Valley,36.7475,-119.7716
93779,Fresno,Fresno,Central Valley,36.7475,-119.7716
93786,Fresno,Fresno,Central Valley,36.7475,-119.7716
93790,Fresno,Fresno,Central Valley,36.7475,-119.7716
93791,Fresno,Fresno,Central Valley,36.7475,-119.7716
93792,Fresno,Fresno,Central Valley,36.7475,-119.7716
93793,Fresno,Fresno,Central Valley,36.7475,-119.7716
93794,Fresno,Fresno,Central Valley,36.7475,-119.7716
93844,Fresno,Fresno,Central Valley,36.7475,-119.7716
93888,Fresno,Fresno,Central Valley,36.7475,-119.7716
93901,Salinas,Monterey,Central Coast,36.660311,-121.649774
93902,Salinas,Monterey,Central Coast,36.6778,-121.6545
93905,Salinas,Monterey,Central Coast,36.675739,-121.608842
93906,Salinas,Monterey,Central Coast,36.729247,-121.620125
93907,Salinas,Monterey,Central Coast,36.76913,-121.65049
93908,Salinas,Monterey,Central Coast,36.641835,-121.586874
93912,Salinas,Monterey,Central Coast,36.6778,-121.6545
93915,Salinas,Monterey,Central Coast,36.6778,-121.6545
93920,Big Sur,Monterey,Central Coast,36.064811,-121.549272
93921,Carmel By The Sea,Monterey,Central Coast,36.55466,-121.921665
93922,Carmel,Monterey,Central Coast,36.5567,-121.9158
93923,Carmel,Monterey,Central Coast,36.413316,-121.799659
93924,Carmel Valley,Monterey,Central Coast,36.392627,-121.627579
93925,Chualar,Monterey,Central Coast,36.594686,-121.414896
93926,Gonzales,Monterey,Central Coast,36.544856,-121.421708
93927,Greenfield,Monterey,Central Coast,36.235472,-121.374399
93928,Jolon,Monterey,Central Coast,36.007824,-121.28529
93930,King City,Monterey,Central Coast,36.178586,-121.002776
93932,Lockwood,Monterey,Central Coast,35.98618,-121.221272
93933,Marina,Monterey,Central Coast,36.684239,-121.774202
93940,Monterey,Monterey,Central Coast,36.583624,-121.836902
93942,Monterey,Monterey,Central Coast,36.6005,-121.8938
93943,Monterey,Monterey,Central Coast,36.597176,-121.872933
93944,Monterey,Monterey,Central Coast,36.5719,-121.9046
93950,Pacific Grove,Monterey,Central Coast,36.617948,-121.92178
93953,Pebble Beach,Monterey,Central Coast,36.587838,-121.945828
93954,San Lucas,Monterey,Central Coast,36.106374,-120.867372
93955,Seaside,Monterey,Central Coast,36.639819,-121.822211
93960,Soledad,Monterey,Central Coast,36.386325,-121.345314
93962,Spreckels,Monterey,Central Coast,36.624576,-121.647613
94002,Belmont,San Mateo,Bay Area,37.51382,-122.296253
94005,Brisbane,San Mateo,Bay Area,37.687017,-122.418529
94010,Burlingame,San Mateo,Bay Area,37.567832,-122.369448
94011,Burlingame,San Mateo,Bay Area,37.5844,-122.365
